Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,3238.55684977329,3498.1736515232,4217.17358114253,5342.16856044208,6319.73903384837,7169.10100559556,7152.37513361051,7751.37021575891,9129.7061851808,11820.8493928325,12377.4116456877,10372.232834745,9610.26630831575,8022.65478128161,7728.90669456943,7774.39382903478,10361.8159820255,12616.167565929,14304.3569645785,15166.437850754,18878.5059692988,19532.5401504525,20547.7117897897,16516.4710272204,16234.8090102012,18461.0648581512,19017.1745902241,18353.0597218473,18894.5214963227,19261.7105038886,21435.9264041271,22037.3605543684,24518.3430618223,32438.6839009185,38255.9504989711,41185.9890206932,43666.985144989,48510.4672826221,47712.2990809422,43215.6870129515,39627.6635163399,40919.1832785953,38167.0957462493,40215.4353174077,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,630.074984961849,612.074840384629,595.857754388612,580.555024871497,847.76672420739,823.792184336632,965.361296350428,438.320519601465,393.784520850398,293.278222405082,353.18204509917,512.620965887672,506.884952193443,415.693345857987,385.768853472854,555.296941863334,526.168742996854,711.181715953492,779.468305598703,1041.08684392862,1443.99192856374,2062.41514942577,2878.83714393079,3868.57888289748,3347.84485033644,3529.05348173757,4299.01288877922,4598.24998765441,4804.61688354724,4709.31202367384,3695.79374814656,3110.80818263013
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1063.42011308049,1198.50708271962,1483.51597980311,1789.58956778188,2023.39994991844,2268.78997758801,2542.5272702175,2946.2403938049,3452.52251190745,4220.96162054598,4969.78188299583,5944.67089296938,6585.84024161042,6889.00494893358,7156.8534228733,7296.551772665,7652.102973745,8218.5974789469,7841.46403429469,8379.57673916578,8755.15649945473,9115.23453172274,9363.1866398544,9875.16173572117,9358.15416154483,9386.71645238543,9739.82555981112,10352.8373995306,11371.9389450962,12724.3937661984,14252.2945243095,14703.3192278764,13012.4669181422,12126.8761392994,11929.3499142745,12565.4419725532,12224.8641551267,12888.2966708807,13566.9054060515,14353.3788138742
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,..,..,..,..,..,..,..,..,222.688851118795,238.909677072281,256.420887291064,289.545005993553,335.083670168986,414.097398681786,769.190157214946,826.003250352225,996.654547278313,1114.40034839745,1182.82729406704,1550.23598341447,2041.03141797044,2037.93523203375,1837.65992068575,1670.07037485148,1641.3812215463,1572.0508262801,1451.72375305656,1525.70405635921,1458.43330230124,1486.82597568417,1988.4587397716,1905.20915542162,2004.63397954694,1974.89059006832,1970.31573498855,2053.7214208628,2216.77512378469,2300.5881269061,2172.84800553048,2316.45929252945,2589.64845014614,2495.36631201198,2462.79144162643,2721.61572082705,3117.66080601244,3745.79092991719,4336.71858341177,4937.5982177301,6114.03995936072,5157.25289827672,5916.32962351113,6856.59367845743,7341.23989200003,7435.88912093028,7446.36966072444,6430.07195736751,6153.06954728785
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,..,..,1148.57995706663,845.077184202247,1166.31739957616,1272.01049600796,1266.34498858151,1057.7556614712,1136.51783223167,1324.08293470701,1317.48775502669,1366.35472649443,1401.48779454318,2083.97221812887,2824.65091518844,2011.68904032488,1932.590782074,2112.50117336788,2129.31379311298,2501.48075287736,2738.28472318497,2756.39698132362,2907.75762701156,3530.13178314168,2643.36939813156,2909.51661013406,3595.08589823166,3546.71882015564,3969.32741166282,2375.33910272555,4318.77469950773,5715.50439657303,6798.02676272931,6940.35035806909,7449.48038977242,7373.42824568235,7683.57406483774,8172.66432306173,8248.76198864344,7736.36962254054,7669.27391554066,7170.69467365192,2579.19316821209,3330.43700583548,4251.57434819873,5076.8838291729,5878.76102735208,7193.61763973522,8953.35927526277,8161.30696648652,10276.2604977053,12726.9083594731,12969.7071238969,12976.6364245411,12245.2564487696,13467.1023570022,12449.2168521177
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,637.855741161631,590.122225741606,369.63338719485,357.204338516528,400.516091946093,456.375899740664,504.05951401405,523.283569101208,609.173025421613,597.433481746908,622.742747687983,694.430511932268,783.261609869998,930.166156701539,1191.96191990706,1643.75839706397,2158.00290895457,3138.80870341248,4010.02699722693,2993.83253109033,3218.38165488465,3526.97814267659,3684.80481032649,3843.5912130934,3994.71235479566,3609.65477582664,3606.15205715147
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17342.4719395745,16441.7906361916,16585.1955307263,17926.5728361165,19081.351656125,19356.2033894901,20620.7006259175,20670.6556635493,20434.2994364477,20834.5101990131,22567.8249248908,23302.8319880055,24014.9442670501,25921.026051998,27546.8993898034,24631.4348604167,24271.9404205267,25324.7203624669,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,1809.31145170851,1876.01411997625,1853.61424751779,1965.99147715795,2130.1744597839,2279.82031923936,2342.168925132,2578.27780211969,2721.94778767531,2989.415343585,3302.52957324747,3492.5493708481,3946.53598489013,4766.97988813656,6478.64251265606,6998.23986880711,7480.52152626605,7769.59667993729,8246.31784555217,9287.15862536434,10201.978299827,11844.6325389079,12778.662566817,11528.1681004488,12448.7837250425,11452.6568883783,11379.5233690545,11643.9471829433,14283.3844458253,17838.3631204428,18249.2884923718,18865.3435224098,18616.320805516,17681.1468732669,18102.3175565572,20384.6692890518,21944.1550635542,23551.2221690706,21365.9814072816,20561.4767826095,21690.9209985418,19517.8416767171,20081.817625797,23465.3855857164,30472.3797728289,34016.7148304822,36118.2838130869,40991.9828858155,49664.6850434485,42742.9989811703,51874.0804819957,62245.100292102,67677.6347662796,67792.3038620501,62214.6091207999,56554.0387612447,49927.8195094751
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,935.460426850415,1031.8150043291,1087.8342434189,1167.00053244585,1269.41258289256,1374.53213986075,1486.96860600566,1569.66718289967,1677.67352804272,1825.38612552124,2053.80951388476,2375.24267361004,2917.00484403329,3881.34971725077,4619.60172831448,5272.88768233537,5664.70742187183,6794.22094540602,8185.70197122612,9770.17215002269,10843.3617230332,9362.63998455272,9387.67772757838,9514.43183442173,8969.40561792029,9150.00121050104,13051.5556145522,16353.2794264234,17536.2720859964,17426.8635399064,21628.760231013,22356.923917186,24820.2278258852,24023.515467019,25584.9178245938,30252.7946924041,29742.4288063177,26646.8839392444,27289.6307093023,27116.6760790806,24517.2674460147,24489.7355313151,26351.3756769542,32102.9305523558,36693.4026205182,38242.0425174699,40430.993614499,46586.6502529235,51386.3766511975,47654.1872090808,46657.0629004957,51126.7413919311,48333.572726737,50504.7153221994,51322.6399728758,43665.0094707965,44176.5152160475
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1237.324491677,1209.23749284959,676.15151145252,530.090379806798,436.19055858199,397.198116117247,409.216745216782,505.560573228931,561.910301735455,573.8902561721,655.097432602586,703.683843432722,763.073085847085,883.64399654717,1045.02162987002,1578.40239029603,2473.08577636837,3851.43786871172,5574.60380218613,4950.29479142375,5842.80578358576,7189.69122920765,7496.33572799679,7875.75695254288,7891.29977558849,5500.31038244408,3876.9364326427
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,1550.32431495716,1651.47547707967,1752.97029278086,1867.11298751475,1994.54491964477,2144.83097135923,2322.94385308063,2556.83530087592,2804.70513080569,3215.48667199577,3179.27627155317,3297.99899921202,3322.6682561193,3696.66314026272,3416.55006239904,3156.46805942334,3328.63319198349,3617.25119348996,4130.75086967094,5532.15083093888,6338.61986793949,6622.68565804379,7165.13449097719,7694.93798487479,8873.76910201509,9888.48934964442,10339.5210156776,11150.6900362788,11381.8215599869,12158.078848834,12350.9768428937,11914.8577643653,11682.084964717,11402.651522136,11812.4648870041,12239.8714974121,12717.1500052856,17287.9360211869,18456.6089774529,20505.947433679,21241.23669811,21497.5209065268,22506.3511419764,22009.2004332596,21996.4064912596,23405.4530158026,23719.1078819641,24301.2432520857,23652.3305303491,22037.1080100097,21921.5590634977,21523.9737238384,22575.5901935012,22590.3933835224,22550.2330120967,22888.1340509464,23124.3865532472
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8537.92937933215,9269.26961652991,9446.15800194601,9421.2856547764,9590.68309906509,8706.72508434699,7041.56947006168,7555.066809448,7958.67949196537,8030.85457978182,8528.98333446095,9055.59111405318,9082.74116884425,9698.13480360754,10130.41306842,10376.9348875001,10544.6671254851,10672.1839436858,10076.187784535,10401.4804488927,13636.3466837798,12868.2109970281,13102.3345682658,14221.9925934886,15846.4764093173,17959.1785373542,19307.9954920205,20977.1105261075,23067.5653465171,19356.6723557874,20722.1038895508,22810.1024185916,23649.3666139101,25010.1832908239,24983.3790153356,22688.8782442968,22354.1670706869
